id,name,slug,status,status_slug,category,category_slug,city,city_slug,address,map_link,phone,phone2,email,website,certificate_start,certificate_end,certificate_link,supervisor_name,supervisor_phone,supervisor_email,logo_url,keywords,created_at,updated_at
801,,too-majkudukskie-yajca,Истекшие,merzimi-ayaqtaldy,Производство яиц,zhumyrtqa-ondirisi,г. Караганда,qaragandy-qalasy,"Карагандинская обл., Бухар-Жырауский р-он., с. Доскей, ул.Фабричная 1А",https://2gis.kz/karaganda/search/%D1%81%D0%B5%D0%BB%D0%BE%20%D0%94%D0%BE%D1%81%D0%BA%D0%B5%D0%B9%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D1%84%D0%B0%D0%B1%D1%80%D0%B8%D1%87%D0%BD%D0%B0%D1%8F%201%D0%B0/geo/11822687756227058/73.25977%2C49.863274?m=73.256885%2C49.857469%2F17.5,8 771 135 61 68,,mikudukblic@yandex.kz,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/66b/05c/fa9/66b05cfa93006724674117.jpg'},,[],[]
800,,too-restograd,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,Актюбинская обл.,aqtobe-oblysy,"РК, город Актобе, проспект А.Молдагуловой , 56 Г.",https://2gis.kz/aktobe/firm/70000001033047028?m=57.135248%2C50.284657%2F16,8 708 401 09 26,,rizok_95@mail.ru,,,,,Алмат Амангелдіұлы,+7 771 168 9070,almat.ali@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/62c/c26/8e9/62cc268e9b52d476119591.jpg'},,[],[]
799,,ip-karshagin,Истекшие,merzimi-ayaqtaldy,Мясной магазин,et-dukeni,Павлодарская обл.,pavlodar-oblysy,"Павлодар қаласы, Н.Назарбаев көшесі, 42",https://2gis.kz/pavlodar/inside/15622496862605441/firm/70000001041363448,,,,,,,,Темірғалиев Серік,8 775 616 18 22,serik_8806@mail.ru,https://halaldamu.kz{'path': None},,[],[]
797,,balmuzdak-zhk,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,Туркестанская обл.,turkistan-oblysy,,,8 725 474 13 67,,Lengerskoe.kz@list.ru,,,,,Мұстафа Калджанович,‪+7 771 634 8484‬,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/62d/7af/da9/62d7afda94116136663392.png'},,[],[]
796,,amangaliev-mm-zhk,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,ЗКО,bqo,"ҚР, БҚО, Орал қаласы, Әбілқайыр Хан көшесі, 102а.",https://2gis.kz/uralsk/firm/70000001053200895?m=51.450608%2C51.253183%2F16,8 701 373 28 53,,,,,,,Асылбеков Асхат,8 775 990 93 63,asik07-07@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/62b/009/64c/62b00964c8c71171407009.jpg'},,[],[]
794,,dubinin-zhk,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Алматы,almaty-qalasy,"ҚР, Алматы қаласы, Сүйінбай даңғылы, 263.сі, 75 б",https://2gis.kz/almaty/search/%D1%81%D1%83%D1%8E%D0%BD%D0%B1%D0%B0%D1%8F%20263/geo/9430047375007991/76.959662%2C43.326531/tab/inside?m=76.959676%2C43.326543%2F16.92,8 701 720 51 75,,handycandy.kz@mail.ru,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/628/f18/b17/628f18b17164f277103559.jpg'},,[],[]
793,,okadzaki-zhshs,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,"ҚР,  Астана қаласы, Абай даңғылы , 59. ",https://2gis.kz/nur_sultan/branches/70000001026025202/firm/70000001041803543/71.436112%2C51.169715,8 701 471 08 18,,ast7724981@gmail.com,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/627/0b7/9a2/6270b79a2aab3438734576.jpg'},,[],[]
791,,hamle-kompani-ltd-shk-zhshs,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,Алматинская обл.,almaty-oblysy,"Алматы облысы, Қарасай ауданы, Қаскелең қаласы,","https://www.google.com/maps/place/%D0%9A%D0%B0%D1%81%D0%BA%D0%B5%D0%BB%D0%B5%D0%BD/@43.1996291,76.6117625,14z/data=!3m1!4b1!4m9!1m2!2m1!1z0JDQu9C80LDRgtGLINC-0LHQu9GL0YHRiywg0prQsNGA0LDRgdCw0Lkg0LDRg9C00LDQvdGLLCDSmtCw0YHQutC10LvQtdKjINKb0LDQu9Cw0YHRiywg0JDQsdC70LDQudGF0LDQvSDQutOp0YjQtdGB0ZYsIDPQkA!3m5!1s0x38834f76768d3e7b:0xececa578cffd057e!8m2!3d43.1999882!4d76.633987!16s%2Fm%2F063_2r2?hl=ru&entry=ttu",8701 035 45 08,,,,,,,Жұмабеков Жанәбіл,,abdurrahman_2013@bk.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/626/2ce/5a5/6262ce5a5f9ea329650620.jpg'},,[],[]
790,,sanzhar-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Актюбинская обл.,aqtobe-oblysy,"ҚР,Ақтөбе қаласы, Санкибай батыр көшесі, 177А",https://2gis.kz/aktobe/branches/70000001080534031/firm/70000001093662009/57.152864%2C50.281673,8 707 567 46 23  / 8 705 692 30 00,,tendersrestgroup@mail.ru,,,,,Алмат Амангелдіұлы,+7 771 168 9070,almat.ali@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/675/68e/2e2/67568e2e26049739186188.jpg'},,[],[]
787,,abroj-grupp-osoo,Сертифицированные,sertifikattalgan,Колбасное производство,shuzhyq-ondirisi,Кыргызстан,qyrgyzstan,"Кыргызстан, с.Ленинское, ул. Алма-Атинская, 178.","https://www.google.com/maps/place/%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B5,+%D0%9A%D1%8B%D1%80%D0%B3%D1%8B%D0%B7%D1%81%D1%82%D0%B0%D0%BD/@42.972982,74.6637298,12z/data=!3m1!4b1!4m10!1m2!2m1!1z0JrRi9GA0LPRi9C30YHRgtCw0L0sINGBLtCb0LXQvdC40L3RgdC60L7QtSwg0YPQuy4g0JDQu9C80LAt0JDRgtC40L3RgdC60LDRjywgMTc4Lg!3m6!1s0x389eb94da2cf5c6b:0xbc77b8c00f51beb2!8m2!3d42.9703224!4d74.6605365!15sClLQmtGL0YDQs9GL0LfRgdGC0LDQvSwg0YEu0JvQtdC90LjQvdGB0LrQvtC1LCDRg9C7LiDQkNC70LzQsC3QkNGC0LjQvdGB0LrQsNGPLCAxNzgukgEIbG9jYWxpdHngAQA!16s%2Fg%2F11c5m9tg5s?entry=ttu",0700 886 657,,abroyhalal@mail.ru,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/626/2d1/2c6/6262d12c6ae1b525132154.jpg'},,[],[]
785,,uranhaj-zhkl,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,Абай облысы,abaj-oblysy,"Семей қаласы, Клубная көшесі, 1",https://2gis.kz/semey/geo/70030076251489688?m=80.214131%2C50.449724%2F16,87775792733,,talkan.uranhay@mail.ru,,,,,Сыздықов Ардақ,+7777 495 22 68,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/658/262/78a/65826278a1e4c233571810.jpg'},,[],[]
783,,qassop-zhshs,Истекшие,merzimi-ayaqtaldy,Фастфуд,fast-fud-onimderi,Атырауская обл.,atyrau-oblysy,"Атырау қаласы, Г.Канцев көшесі, 2Г",https://2gis.kz/atyrau/search/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D1%8F%20%D0%9A%D0%B0%D0%BD%D1%86%D0%B5%D0%B2%D0%B0%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%C2%A02%D0%B3/geo/70030076164042212/51.938204%2C47.105548?m=51.938204%2C47.105548%2F16,,,,,,,,Амангелдиев Ақылбек,+7 702 202 2329,i.e.bekjan@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/667/2c0/66c/6672c066c5412641146181.jpeg'},,[],[]
782,,dosov-k-zhk,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,Акмолинская обл.,aqmola-oblysy,,,,,,,,,,Муталов Науан,8 701 335 77 15,Nauanhazret_kz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/625/3a3/829/6253a38293ccf283164798.jpg'},,[],[]
781,,anisova-zhr-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,"ҚР, Астана қаласы, Cығанақ көшесі, 60/5. ",https://2gis.kz/nur_sultan/search/AFSONA/firm/70000001040874008/71.42703%2C51.121242?m=71.455994%2C51.121154%2F12.92,8 702 648 68 50,,ali.azamat@list.ru,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/625/3a2/82c/6253a282c2199279369450.jpg'},,[],[]
780,,birzhanova-zhk,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,г. Астана,nur-sultan-qalasy,"Нұр-Сұлтан қаласы, Есіл ауданы, Қабанбай батыр көшесі 62",https://2gis.kz/nur_sultan/search/TAKSIM/firm/70000001028263058/71.408729%2C51.088623?m=71.455994%2C51.121154%2F12.92,8 702 648 68 50,,taksimff@bk.ru,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/625/3a1/6fa/6253a16fa0f1d486979740.jpg'},,[],[]
779,,too-meat-shop-1,Сертифицированные,sertifikattalgan,Мясной магазин,et-dukeni,г. Астана,nur-sultan-qalasy,"​Сәкен Сейфуллин, 1",https://2gis.kz/nur_sultan/branches/70000001019777950/firm/70000001019777951/71.399603%2C51.168762?m=71.499967%2C51.152182%2F18,87052972740,,buhml@mail.ru,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/625/39f/41b/62539f41b13cf083342437.png'},,[],[]
774,,sfka-zhshs,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,СКО,sqo,"М.Әуезов көшесі, 168",https://2gis.kz/petropavlovsk/search/bey/firm/70000001037981178/69.145114%2C54.867335,87763922239,,beyrestaurant@mail.ru,,,,,Аманжолов Мақсат,8 778 801 84 83,maksat_zhumazhanov@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/625/2ba/aaa/6252baaaa90a8624002344.jpg'},,[],[]
773,,ajbatyr-sm-zhshs,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Астана,nur-sultan-qalasy,"Нұр-Сұлтан қаласы, Байтұрсынов көшесі, 47 ВП 6",https://2gis.kz/nur_sultan/geo/70030076194802409?m=71.512791%2C51.118086%2F16,8 747 722 22 07,,s.aibatyr@gmail.com,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/625/396/962/62539696232f7410145570.jpg'},,[],[]
772,,kyst-al-hindi-zhshs,Сертифицированные,sertifikattalgan,Птицеферма,qus-fabrikasy,СКО,sqo,,,,,,,,,,Аманжолов Мақсат,8 778 801 84 83,maksat_zhumazhanov@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/681/065/55a/68106555ada9d765752813.jpg'},,[],[]
771,,sagyngali-zhk,Истекшие,merzimi-ayaqtaldy,Кондитерские изделия,konditerlik-onimderi,Туркестанская обл.,turkistan-oblysy,"ҚР, Түркістан қаласы, Сұлтанов көшесі, 233А",https://2gis.kz/turkestan/branches/70000001059000215/firm/70000001059000216/68.243186%2C43.301395,8 7784646991,,,,,,,Мұстафа Калджанович,‪+7 771 634 8484‬,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/66d/e96/e8e/66de96e8e8b45387014224.jpg'},,[],[]
770,,lantaro-zhshs,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Караганда,qaragandy-qalasy,"Қарағанды қаласы, В.Терешкова көшесі, 36/1",https://2gis.kz/karaganda/geo/11822584677009477?m=73.107738%2C49.818826%2F16.75,8 702 909 40 23      8 707 556 37 90,,dessert_house@mail.ru,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': None},,[],[]
769,,zhenis-garant-zhshs,Истекшие,merzimi-ayaqtaldy,Пищевые добавки,tagam-qospalary,г. Алматы,almaty-qalasy,"Алматы қаласы, М.Масанчи көшесі, 23",https://2gis.kz/almaty/geo/9430047374982920?m=76.927851%2C43.26047%2F16,8 777 220 75 73          8 705 997 55 07,,aliyam70@mail.ru,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
768,,iso-zhkd,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Караганда,qaragandy-qalasy,"ҚР, Қарағанды қаласы, К.Дюсембеков көшесі 83/2.",https://2gis.kz/karaganda/firm/70000001092720988?m=73.139194%2C49.792474%2F16,8 700 501 02 89,,burn_urself@mail.ru,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/67b/80f/cfb/67b80fcfbfdaf369284176.png'},,[],[]
767,,asia-food-group-zhshs,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,г. Алматы,almaty-qalasy,"ҚР,  Алматы қаласы, Ғ.Мұстафин көшесі, 5 Б.",https://2gis.kz/almaty/inside/9430047375128472/query/hu/firm/70000001057283407?m=76.879527%2C43.198936%2F16,+7 777 292 48 86,,globus12735@mail.ru,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/65c/4cd/7de/65c4cd7dedc16358162806.jpeg'},,[],[]
766,,terra-zhshs,Сертифицированные,sertifikattalgan,Скотобойня,qasaphana,Костанайская обл.,qostanaj-oblysy,"Қостанай облысы, Қарабалық ауданы, Тоғызақ ауыл округі","https://www.google.kz/maps/place/%D0%A2%D0%BE%D0%B3%D1%83%D0%B7%D0%B0%D0%BA+110000/@53.8008138,62.1871446,14z/data=!3m1!4b1!4m5!3m4!1s0x43ce7d1df8a84249:0x9757fe68e7589857!8m2!3d53.8012674!4d62.1999172?hl=ru",,,m.utelbayev@agrind.kz,,,,,Балахмет Алишер,8 775 108 38 18,alisherbt_94@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/632/833/0e4/6328330e46806443574982.jpg'},,[],[]
765,,rauan-agro-zhshs,Сертифицированные,sertifikattalgan,Скотобойня,qasaphana,Алматинская обл.,almaty-oblysy,"Алматы облысы, Есік қаласы, Алматинская көшесі, 174 г",https://2gis.kz/almaty/geo/70030076162137272?m=77.008786%2C43.400405%2F16,8 701 710 68 44       8 777 138 83 29,,erjan_79@mail.ru,,,,,Жұмабеков Жанәбіл,,abdurrahman_2013@bk.ru,https://halaldamu.kz{'path': None},,[],[]
764,,kofe-ekspert-zhk,Сертифицированные,sertifikattalgan,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,г. Алматы,almaty-qalasy,"РК, город Алматы, мкрн Шугыла, 340/4, корпус 17.",https://2gis.kz/almaty/geo/70030076201447358?m=76.789379%2C43.20747%2F16,8701 646 06 04,,rymbekova_dinara.87@mail.ru,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
763,,tamirami-zhshs,Сертифицированные,sertifikattalgan,Пищевые добавки,tagam-qospalary,Павлодарская обл.,pavlodar-oblysy,,,8 702 777 85 07,,progasakz@mail.ru,,,,,Темірғалиев Серік,8 775 616 18 22,serik_8806@mail.ru,https://halaldamu.kz{'path': None},,[],[]
762,,zhantaq-tea-zhshs,Истекшие,merzimi-ayaqtaldy,Профилактика,profilaktika,г. Алматы,almaty-qalasy,"Алматы қаласы, Наурызбай батыр көшесі, 99/1",https://2gis.kz/almaty/geo/9430047374967429/tab/inside?m=76.937052%2C43.245203%2F16,,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
761,,zhol-aj-zhk,Сертифицированные,sertifikattalgan,Молочные продукты,sut-onimderi,Туркестанская обл.,turkistan-oblysy,"РК, Туркестанская область, Сайрамский район, село Манкент, улиуа Улугбек, 66.",https://2gis.kz/shymkent/search/%D1%83%D0%BB%D1%83%D0%B3%D0%B1%D0%B5%D0%BA%2066/geo/22659371324051715/69.781959%2C42.301701?m=69.78194%2C42.301719%2F17.05,8 701 366 77 00,,,,,,,Мұстафа Калджанович,‪+7 771 634 8484‬,,https://halaldamu.kz{'path': None},,[],[]
760,,max-plov-almaty-zhshs,Сертифицированные,sertifikattalgan,Производство кофе и чая,kofe-zhane-shaj-ondirisi,г. Чимкент,shymkent-qalasy,"РК, город Шымкент, улица Сайрамская, 190/3",https://2gis.kz/shymkent/inside/22659371323994798/firm/70000001094785027?m=69.648386%2C42.324247%2F16,8 701 526 80 02,,ceo@cccnet@kz,,,,,Сарыбаев Қазбек,8 701 351 09 38,kazybek-kaz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/679/503/874/6795038744820094114471.jpeg'},,[],[]
759,,sdn-food-zhshs,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Актюбинская обл.,aqtobe-oblysy,"Ақтөбе қаласы,  Маресьева көшесі, 80",https://2gis.kz/aktobe/firm/70000001040023803?m=57.153626%2C50.29444%2F16.73,87753214040,,izum-aqtobe@mail.ru,,,,,Алмат Амангелдіұлы,+7 771 168 9070,almat.ali@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/624/140/7f7/6241407f75070004298450.png'},,[],[]
758,,zhk-maki-maki,Истекшие,merzimi-ayaqtaldy,Фастфуд,fast-fud-onimderi,Жамбылская обл.,zhambyl-oblysy,,,87022440708,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/622/ea0/ced/622ea0ced6425219687140.jpg'},,[],[]
757,,sejlhanov-kk-zhk,Сертифицированные,sertifikattalgan,Мясной магазин,et-dukeni,г. Астана,nur-sultan-qalasy,"Ш.Айтматов көшесі, 40. НП 22",https://2gis.kz/nur_sultan/firm/70000001059209340?m=71.366106%2C51.141182%2F16,8 775 603 00 30,,gaukhar14.05@mail.ru,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/622/974/2e5/6229742e59063274171414.jpg'},,[],[]
